"lncRNA","Cancer","gene_type","pathway","pval","padj","ES","NES","nMoreExtreme","size","sigValue"
"AC004231.2","OV","antisense","REACTOME_NICOTINATE_METABOLISM",0.00102880658436214,0.0133744855967078,0.682555506279866,1.66679216098819,0,30,0.997942386831276
"AC004231.2","OV","antisense","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00208116545265349,0.0135275754422477,0.671656930540077,1.62109462018251,1,28,0.995837669094693
"AC004540.5","OV","lincRNA","WP_NAD_BIOSYNTHESIS_II_FROM_TRYPTOPHAN",0.00221975582685905,0.0288568257491676,0.838511779560732,1.65715626269878,1,8,0.995560488346282
"AC007383.3","OV","lincRNA","NAD+ biosynthetic pathways",0.00201207243460765,0.0261569416498994,0.670071977923867,1.49719203859224,1,22,0.995975855130785
"AC009229.6","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00213447171824973,0.0277481323372465,0.600612236538465,1.54042778006447,1,30,0.995731056563501
"AC009950.2","OV","antisense","REACTOME_NICOTINATE_METABOLISM",0.00101112234580384,0.0131445904954499,0.692276622763543,1.59367947635282,0,30,0.997977755308392
"AC011893.3","OV","antisense","GOBP_NADH_REGENERATION",0.0011001100110011,0.0143014301430143,0.82041183085933,1.71175482283398,0,11,0.997799779977998
"AC012485.2","OV","antisense","REACTOME_NICOTINATE_METABOLISM",0.00108342361863489,0.0140845070422535,0.639423340936662,1.59435542235192,0,30,0.99783315276273
"AC012499.1","OV","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00126422250316056,0.0164348925410872,0.613954323895695,1.71243445688258,0,49,0.997471554993679
"AC016757.3","OV","processed_transcript","GOBP_NADH_METABOLIC_PROCESS",0.00201005025125628,0.0261306532663317,0.629167709951119,1.48670797354731,1,30,0.995979899497487
"AC022182.3","OV","lincRNA","NAD+ biosynthetic pathways",0.0016750418760469,0.0217755443886097,0.767885789550659,1.94683024415684,0,22,0.996649916247906
"AC078883.3","OV","antisense","GOBP_NADH_REGENERATION",0.00121359223300971,0.0052588996763754,0.898399529138919,1.85241504900946,0,11,0.997572815533981
"AC078883.3","OV","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00103950103950104,0.0052588996763754,0.742752814499318,1.89638823275101,0,49,0.997920997920998
"AC078883.3","OV","antisense","GOBP_NADH_METABOLIC_PROCESS",0.00106496272630458,0.0052588996763754,0.691506821426514,1.67537812329076,0,30,0.997870074547391
"AC090505.4","OV","lincRNA","GOBP_NADH_METABOLIC_PROCESS",0.00191204588910134,0.0125482625482625,0.637372772065982,1.89343907901126,0,30,0.996175908221797
"AC090505.4","OV","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00193050193050193,0.0125482625482625,0.634396198040586,2.0724130213482,0,49,0.996138996138996
"AC090505.6","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00201207243460765,0.0261569416498994,0.666271671898133,1.57192540501447,1,30,0.995975855130785
"AC092484.1","OV","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00107181136120043,0.0139335476956056,0.679377748874888,1.73267798105877,0,49,0.997856377277599
"AC093590.1","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00128205128205128,0.0166666666666667,0.637090600472372,1.69695171552113,0,30,0.997435897435897
"AC093818.1","OV","antisense","GOBP_NAD_METABOLIC_PROCESS",0.000999000999000999,0.012987012987013,0.596660059929072,1.52743102251739,0,49,0.998001998001998
"AC108142.1","OV","antisense","WP_NAD_BIOSYNTHESIS_II_FROM_TRYPTOPHAN",0.0023696682464455,0.0308056872037915,0.844779229133368,1.59543898134754,1,8,0.995260663507109
"AC109826.1","OV","lincRNA","WP_NAD_BIOSYNTHESIS_II_FROM_TRYPTOPHAN",0.0021953896816685,0.00951335528723015,0.816401087728055,1.61017958580179,1,8,0.995609220636663
"AC109826.1","OV","lincRNA","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00100401606425703,0.00951335528723015,0.722945263755611,1.70376261679941,0,28,0.997991967871486
"AC109826.1","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00200601805416249,0.00951335528723015,0.653276321650494,1.54617101484049,1,30,0.995987963891675
"AC114803.3","OV","antisense","GOBP_NADH_REGENERATION",0.00129198966408269,0.00839793281653747,0.898184607747545,1.80125860629661,0,11,0.997416020671835
"AC114803.3","OV","antisense","GOBP_NAD_METABOLIC_PROCESS",0.0010752688172043,0.00839793281653747,0.767934278202131,1.96494236275298,0,49,0.997849462365591
"AC133785.1","OV","antisense","WP_NAD_BIOSYNTHESIS_II_FROM_TRYPTOPHAN",0.00220264317180617,0.0286343612334802,0.875953641516113,1.74814430983389,1,8,0.995594713656388
"AF230666.2","OV","antisense","REACTOME_NICOTINATE_METABOLISM",0.00115874855156431,0.00866666666666667,0.716989713040961,1.79495499396358,0,30,0.997682502896871
"AF230666.2","OV","antisense","GOBP_NAD_BIOSYNTHESIS_VIA_NICOTINAMIDE_RIBOSIDE_SALVAGE_PATHWAY",0.00133333333333333,0.00866666666666667,0.823977228638961,1.7691498390938,0,13,0.997333333333333
"AF230666.2","OV","antisense","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00235294117647059,0.0101960784313725,0.687232604594332,1.70914217396768,1,28,0.995294117647059
"AP000439.1","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.0010183299389002,0.00664621676891616,0.718623174288694,1.76893619346551,0,30,0.9979633401222
"AP000439.1","OV","lincRNA","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00102249488752556,0.00664621676891616,0.637176288398917,1.55539362094848,0,28,0.997955010224949
"AP000439.1","OV","lincRNA","GOBP_NAD_BIOSYNTHESIS_VIA_NICOTINAMIDE_RIBOSIDE_SALVAGE_PATHWAY",0.0022002200220022,0.00953428676200953,0.774835646763113,1.6649032754264,1,13,0.995599559955996
"AP001062.9","OV","antisense","NAD+ biosynthetic pathways",0.00122549019607843,0.0159313725490196,0.723746471975471,1.74570135338582,0,22,0.997549019607843
"AP001610.5","OV","antisense","REACTOME_NICOTINATE_METABOLISM",0.00201005025125628,0.0261306532663317,0.637523942256391,1.50439133437599,1,30,0.995979899497487
"AP006621.5","OV","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00107991360691145,0.0140388768898488,0.648163601542564,1.71036715273055,0,49,0.997840172786177
"ARNTL2-AS1","OV","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00200601805416249,0.0260782347041123,0.584521307133553,1.44741300846072,1,49,0.995987963891675
"ARRDC3-AS1","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.002,0.026,0.62473904904011,1.53034129230249,1,30,0.996
"BDNF-AS","OV","antisense","GOBP_NADH_OXIDATION",0.00114285714285714,0.0148571428571429,0.878568790763416,1.61937504895784,0,6,0.997714285714286
"CERS3-AS1","OV","antisense","WP_NAD_BIOSYNTHESIS_II_FROM_TRYPTOPHAN",0.0021551724137931,0.0258620689655172,0.812603835305355,1.61173004705384,1,8,0.995689655172414
"CH507-513H4.5","OV","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00105374077976818,0.0069593147751606,-0.675197326172169,-1.79202024665995,0,49,-0.997892518440464
"CH507-513H4.5","OV","lincRNA","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00107066381156317,0.0069593147751606,-0.662199738497088,-1.6426641415133,0,28,-0.997858672376874
"CH507-513H4.5","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00213903743315508,0.00926916221033868,-0.653472275868771,-1.64218499227121,1,30,-0.99572192513369
"CTA-126B4.7","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.0011037527593819,0.0143487858719647,0.716858812279744,1.7347573324948,0,30,0.997792494481236
"CTA-384D8.31","OV","antisense","REACTOME_NICOTINATE_METABOLISM",0.001001001001001,0.013013013013013,0.645834155623054,1.6187585147735,0,30,0.997997997997998
"CTC-231O11.1","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00200601805416249,0.0260782347041123,0.669924523709718,1.49931193728954,1,30,0.995987963891675
"CTC-338M12.2","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00129032258064516,0.00853018372703412,0.712402452842733,1.92576078302744,0,30,0.99741935483871
"CTC-338M12.2","OV","lincRNA","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00131233595800525,0.00853018372703412,0.699136011213945,1.85874369784302,0,28,0.99737532808399
"CTC-339O9.1","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00217864923747277,0.028322440087146,0.653898254705745,1.65914230903545,1,30,0.995642701525055
"CTC-455F18.1","OV","antisense","REACTOME_NICOTINATE_METABOLISM",0.00125,0.00556983718937446,0.74589843260363,1.89373916063453,0,30,0.9975
"CTC-455F18.1","OV","antisense","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.0012531328320802,0.00556983718937446,0.722899902541412,1.82472712047797,0,28,0.99749373433584
"CTC-455F18.1","OV","antisense","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.0012853470437018,0.00556983718937446,0.6938184934088,1.70230246661604,0,23,0.997429305912596
"CTC-510F12.7","OV","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00224215246636771,0.0291479820627803,-0.62475572631425,-1.98185425612411,0,49,-0.995515695067265
"CTC-543D15.8","OV","lincRNA","GOBP_NADH_REGENERATION",0.00218340611353712,0.0283842794759825,-0.816272948667391,-1.87514784433909,0,11,-0.995633187772926
"CTC-548K16.1","OV","lincRNA","GOBP_NADH_OXIDATION",0.00130548302872063,0.0169712793733681,0.908425837047547,1.63452053897752,0,6,0.997389033942559
"CTD-2005H7.2","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00105932203389831,0.0133196721311475,0.661977583743014,1.56868184396016,0,30,0.997881355932203
"CTD-2005H7.2","OV","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00204918032786885,0.0133196721311475,0.627308322062858,1.55777139787635,1,49,0.995901639344262
"CTD-2012I17.1","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00210970464135021,0.0274261603375527,0.655556841562115,1.77562676635949,0,30,0.9957805907173
"CTD-2033A16.3","OV","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00124688279301746,0.0125968992248062,0.713388292726697,2.00057391807719,0,49,0.997506234413965
"CTD-2091N23.1","OV","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00212765957446809,0.0276595744680851,-0.578235507799554,-1.93346771363865,0,49,-0.995744680851064
"CTD-2256P15.1","OV","antisense","NAD+ biosynthetic pathways",0.00211416490486258,0.0274841437632135,0.712955240455635,1.65732053306348,1,22,0.995771670190275
"CTD-2281M20.1","OV","lincRNA","GOBP_NADH_OXIDATION",0.00199203187250996,0.0258964143426295,-0.929327009059422,-1.80442096769076,0,6,-0.99601593625498
"CTD-2284J15.1","OV","processed_transcript","REACTOME_NICOTINATE_METABOLISM",0.00100603621730382,0.0130784708249497,0.635975883481765,1.47629977390691,0,30,0.997987927565392
"CTD-2288F12.1","OV","antisense","GOBP_NAD_METABOLIC_PROCESS",0.0012531328320802,0.0162907268170426,0.602495494642833,1.71424031123285,0,49,0.99749373433584
"CTD-2306A12.1","OV","lincRNA","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00197628458498024,0.00858085808580858,0.713966212641666,2.02015382090418,0,28,0.99604743083004
"CTD-2306A12.1","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00198019801980198,0.00858085808580858,0.694166664312188,1.99623482564171,0,30,0.996039603960396
"CTD-2306A12.1","OV","lincRNA","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.00190839694656489,0.00858085808580858,0.628798988258932,1.72632940954982,0,23,0.99618320610687
"CTD-2357A8.3","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.000999000999000999,0.012987012987013,0.627124830194284,1.50499069846087,0,30,0.998001998001998
"CTD-2377D24.6","OV","lincRNA","GOBP_NAD_BIOSYNTHESIS_VIA_NICOTINAMIDE_RIBOSIDE_SALVAGE_PATHWAY",0.00211864406779661,0.013771186440678,0.725985474254805,1.59290461600496,1,13,0.995762711864407
"CTD-2377D24.6","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00100704934541793,0.013091641490433,0.630453894421012,1.55120073888887,0,30,0.997985901309164
"CTD-2526A2.2","OV","lincRNA","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.00101936799184506,0.0132517838939857,0.692775396440749,1.57283436893098,0,23,0.99796126401631
"CTD-2547L16.1","OV","antisense","NAD+ biosynthetic pathways",0.00222965440356745,0.0141304347826087,0.729601219068874,1.67881000062114,1,22,0.995540691192865
"CTD-3025N20.3","OV","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.001,0.013,-0.610621212255936,-1.44083431104602,0,49,-0.998
"CTD-3025N20.3","OV","lincRNA","GOBP_NADH_METABOLIC_PROCESS",0.00201409869083585,0.013091641490433,-0.657727016906415,-1.49339724110109,1,30,-0.995971802618328
"CTD-3075F15.1","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00102354145342886,0.0133060388945752,0.680729504074442,1.67245720487827,0,30,0.997952917093142
"CTD-3075F15.1","OV","lincRNA","GOBP_NAD_BIOSYNTHESIS_VIA_NICOTINAMIDE_RIBOSIDE_SALVAGE_PATHWAY",0.0021978021978022,0.0142857142857143,0.769561574063306,1.67989876466208,1,13,0.995604395604396
"CTD-3094K11.1","OV","sense_overlapping","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.00225225225225225,0.0280172413793103,0.703445326737074,1.93723681835405,0,23,0.995495495495496
"CTD-3149D2.3","OV","antisense","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00188323917137476,0.0244821092278719,-0.692509434426948,-1.90736877732674,0,22,-0.99623352165725
"DARS-AS1","OV","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00200601805416249,0.0260782347041123,0.633431425418,1.53195873294297,1,49,0.995987963891675
"EGOT","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00101522842639594,0.0131979695431472,0.725128656661187,1.70497773910743,0,30,0.997969543147208
"FLJ31356","OV","antisense","REACTOME_NICOTINATE_METABOLISM",0.0010351966873706,0.0134575569358178,0.685106616482153,1.65136722376156,0,30,0.997929606625259
"FUT8-AS1","OV","antisense","GOBP_NADH_OXIDATION",0.00115340253748558,0.0149942329873126,0.90722960875493,1.69219603115063,0,6,0.997693194925029
"GAS6-AS2","OV","lincRNA","GOBP_NADH_OXIDATION",0.00142450142450142,0.0185185185185185,0.903252868307107,1.61980239805005,0,6,0.997150997150997
"GLIS3-AS1","OV","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00121506682867558,0.0157958687727825,-0.624051319807778,-1.85957919235461,0,49,-0.997569866342649
"GRM7-AS1","OV","antisense","NAD+ metabolism",0.00105042016806723,0.0136554621848739,0.723890067980977,1.5762193788554,0,16,0.997899159663866
"GS1-21A4.1","OV","sense_intronic","GOBP_NADH_OXIDATION",0.00145348837209302,0.0188953488372093,-0.906219235975777,-1.72145901192564,0,6,-0.997093023255814
"HIF1A-AS1","OV","lincRNA","NAD metabolism, sirtuins and aging",0.00207900207900208,0.027027027027027,0.757639874335392,1.57403502711256,1,11,0.995841995841996
"JHDM1D-AS1","OV","antisense","GOBP_NAD_METABOLIC_PROCESS",0.002,0.0134436401240951,0.622387417036065,1.48351784633729,1,49,0.996
"JHDM1D-AS1","OV","antisense","NAD+ metabolism",0.00206825232678387,0.0134436401240951,0.74765479450964,1.58976339499475,1,16,0.995863495346432
"KB-1254G8.1","OV","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00174825174825175,0.0121268656716418,-0.539718244883537,-1.73876165099096,0,49,-0.996503496503496
"KB-1254G8.1","OV","lincRNA","GOBP_NADH_METABOLIC_PROCESS",0.00186567164179104,0.0121268656716418,-0.647976234514416,-1.86792641544453,0,30,-0.996268656716418
"KB-1507C5.2","OV","antisense","REACTOME_NICOTINATE_METABOLISM",0.001085776330076,0.0141150922909881,0.717869380298755,1.68714493251972,0,30,0.997828447339848
"LINC-ROR","OV","lincRNA","NAD+ biosynthetic pathways",0.00113765642775882,0.00372279495990836,0.74839031031396,1.78848088217883,0,22,0.997724687144482
"LINC-ROR","OV","lincRNA","NAD+ metabolism",0.0011454753722795,0.00372279495990836,0.77098650799685,1.76002125299185,0,16,0.997709049255441
"LINC-ROR","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00108225108225108,0.00372279495990836,0.679246237670155,1.70223999100309,0,30,0.997835497835498
"LINC-ROR","OV","lincRNA","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00108813928182807,0.00372279495990836,0.649991711469745,1.61815209174747,0,28,0.997823721436344
"LINC00173","OV","processed_transcript","REACTOME_NICOTINATE_METABOLISM",0.00205973223480947,0.0267765190525232,0.697260293696638,1.56514357341051,1,30,0.995880535530381
"LINC00284","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00119189511323004,0.0154946364719905,0.731876848795266,1.73138690231741,0,30,0.99761620977354
"LINC00462","OV","lincRNA","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00166666666666667,0.0216666666666667,0.714215320259041,1.90673768337987,0,22,0.996666666666667
"LINC00536","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00101214574898785,0.00659229208924949,0.736248384229232,1.65043986726891,0,30,0.997975708502024
"LINC00536","OV","lincRNA","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00101419878296146,0.00659229208924949,0.732376140060971,1.63157711253816,0,28,0.997971602434077
"LINC00578","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00218340611353712,0.00946142649199418,0.695200439748324,1.64382122183898,1,30,0.995633187772926
"LINC00578","OV","lincRNA","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.0011001100110011,0.00715071507150715,0.716542617716532,1.68559858636747,0,28,0.997799779977998
"LINC00578","OV","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00104493207941484,0.00715071507150715,0.645662551465169,1.6086912851679,0,49,0.99791013584117
"LINC00605","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00226757369614512,0.00982615268329554,0.746597088407649,2.13921647566156,0,30,0.99546485260771
"LINC00605","OV","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00213219616204691,0.00982615268329554,0.561412509924283,1.81486481297119,0,49,0.995735607675906
"LINC00605","OV","lincRNA","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.0021551724137931,0.00982615268329554,0.671344172859474,1.91710537189251,0,28,0.995689655172414
"LINC00836","OV","lincRNA","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00163132137030995,0.00715071507150715,0.697878868884247,1.89396622153501,0,28,0.99673735725938
"LINC00836","OV","lincRNA","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.00165016501650165,0.00715071507150715,0.676585510016245,1.74437977684828,0,23,0.996699669966997
"LINC00836","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00161550888529887,0.00715071507150715,0.69195991080658,1.89716497883838,0,30,0.996768982229402
"LINC00881","OV","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.001,0.013,0.607390689302298,1.52641419494781,0,49,0.998
"LINC00896","OV","lincRNA","NAD+ metabolism",0.00210970464135021,0.0199795081967213,0.763187332705812,1.61036094438605,1,16,0.9957805907173
"LINC00957","OV","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00222469410456062,0.0289210233592881,0.602110104092565,1.5965720252608,1,49,0.995550611790879
"LINC01146","OV","lincRNA","WP_NAD_BIOSYNTHESIS_II_FROM_TRYPTOPHAN",0.00111731843575419,0.0145251396648045,0.903486773732891,1.7318643031961,0,8,0.997765363128492
"LINC01166","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00113507377979569,0.0147559591373439,0.684652587073647,1.76788702359486,0,30,0.997729852440409
"LINC01166","OV","lincRNA","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00231481481481481,0.0150462962962963,0.655533134560142,1.66683992591666,1,28,0.99537037037037
"LINC01215","OV","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00158478605388273,0.0206022187004754,0.640218516065029,1.78294505149114,0,49,0.996830427892235
"LINC01269","OV","lincRNA","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00131752305665349,0.00856389986824769,0.683799235471901,1.73143572471879,0,28,0.997364953886693
"LINC01269","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00129533678756477,0.00856389986824769,0.694880480733073,1.78582945875205,0,30,0.99740932642487
"LINC01272","OV","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00101626016260163,0.0132113821138211,0.722278097596218,1.71757921920422,0,49,0.997967479674797
"LINC01358","OV","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00118343195266272,0.0115555555555556,0.714103259126133,1.78410968211371,0,49,0.997633136094675
"LINC01504","OV","lincRNA","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00203252032520325,0.0197568389057751,0.651003587173884,1.50078804125245,1,28,0.995934959349594
"LINC01556","OV","lincRNA","NAD+ biosynthetic pathways",0.00133689839572193,0.017379679144385,0.737347641025682,1.76666158179767,0,22,0.997326203208556
"LSAMP-AS1","OV","antisense","REACTOME_NICOTINATE_METABOLISM",0.00232558139534884,0.0151869158878505,-0.676420249655305,-1.96080382100118,0,30,-0.995348837209302
"LSAMP-AS1","OV","antisense","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00233644859813084,0.0151869158878505,-0.647812624777886,-1.84679789865669,0,28,-0.995327102803738
"LUCAT1","OV","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.001998001998002,0.025974025974026,0.572682708629569,1.42616110002511,1,49,0.996003996003996
"MGC32805","OV","antisense","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00205973223480947,0.013360739979445,0.692143647524142,1.59239622365457,1,28,0.995880535530381
"MGC32805","OV","antisense","GOBP_NAD_BIOSYNTHESIS_VIA_NICOTINAMIDE_RIBOSIDE_SALVAGE_PATHWAY",0.00111234705228031,0.013360739979445,0.794387744868402,1.64779992727769,0,13,0.997775305895439
"MIR210HG","OV","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00100401606425703,0.00468468468468468,0.837134279940273,1.94157842237295,0,49,0.997991967871486
"MIR210HG","OV","lincRNA","GOBP_NADH_METABOLIC_PROCESS",0.00101626016260163,0.00468468468468468,0.76090306176992,1.70246929801008,0,30,0.997967479674797
"MIR210HG","OV","lincRNA","GOBP_NADH_REGENERATION",0.00108108108108108,0.00468468468468468,0.92735752947585,1.85431400093071,0,11,0.997837837837838
"NRIR","OV","antisense","REACTOME_NICOTINATE_METABOLISM",0.00101936799184506,0.0132517838939857,0.745248509143697,1.67891188269389,0,30,0.99796126401631
"NUP50-AS1","OV","lincRNA","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00119047619047619,0.00515873015873016,0.693339824727243,1.71005647246523,0,28,0.997619047619048
"NUP50-AS1","OV","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00108813928182807,0.00515873015873016,0.6559387745516,1.76366679720898,0,49,0.997823721436344
"NUP50-AS1","OV","lincRNA","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.00244798041615667,0.00795593635250918,0.729595834841077,1.73537482284157,1,23,0.995104039167687
"NUP50-AS1","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00117647058823529,0.00515873015873016,0.717334753323018,1.78752362595035,0,30,0.997647058823529
"PVT1","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00146198830409357,0.0139111824505083,0.760764687014296,1.992240999396,0,30,0.997076023391813
"RABGAP1L-IT1","OV","sense_intronic","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00211416490486258,0.0274841437632135,-0.706792535891609,-1.85314272758752,0,22,-0.995771670190275
"RNF217-AS1","OV","antisense","REACTOME_NICOTINATE_METABOLISM",0.00204498977505112,0.0265848670756646,0.652060955142185,1.55734699628213,1,30,0.995910020449898
"RP1-102E24.10","OV","antisense","REACTOME_NICOTINATE_METABOLISM",0.00122399020807834,0.0159118727050184,0.732616887210283,1.77054089732289,0,30,0.997552019583843
"RP1-117B12.4","OV","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00200803212851406,0.0261044176706827,0.593876834116331,1.44088137831946,1,49,0.995983935742972
"RP1-140A9.1","OV","antisense","NAD+ biosynthetic pathways",0.0011037527593819,0.00498657460682777,0.714847953717358,1.63915603811842,0,22,0.997792494481236
"RP1-140A9.1","OV","antisense","NAD+ metabolism",0.00115074798619102,0.00498657460682777,0.791595038144332,1.71265685955578,0,16,0.997698504027618
"RP1-140A9.1","OV","antisense","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.00109409190371991,0.00498657460682777,0.711108053378029,1.64556759004557,0,23,0.99781181619256
"RP1-272L16.1","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00140646976090014,0.0182841068917018,0.650139005063603,1.75214934725162,0,30,0.9971870604782
"RP1-35C21.1","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00217864923747277,0.028322440087146,0.667408832313062,1.64421230856879,1,30,0.995642701525055
"RP1-50J22.4","OV","antisense","REACTOME_NICOTINATE_METABOLISM",0.00116822429906542,0.0151869158878505,0.786598777874765,1.82982732658091,0,30,0.997663551401869
"RP1-71H24.1","OV","antisense","REACTOME_NICOTINATE_METABOLISM",0.00100704934541793,0.013091641490433,0.655741373484857,1.59433702605671,0,30,0.997985901309164
"RP11-1036E20.9","OV","lincRNA","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00229095074455899,0.0297823596792669,0.642724926235283,1.61165873820814,1,28,0.995418098510882
"RP11-109J4.1","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00140252454417952,0.0172413793103448,0.726448840226517,1.79475386848129,0,30,0.997194950911641
"RP11-10J5.1","OV","lincRNA","NAD+ metabolism",0.00218340611353712,0.0080082135523614,0.774815339236799,1.68341108165034,1,16,0.995633187772926
"RP11-10J5.1","OV","lincRNA","REACTOME_NICOTINATE_METABOLISM",0.00205761316872428,0.0080082135523614,0.692920913914674,1.63211345642681,1,30,0.995884773662551
"RP11-10J5.1","OV","lincRNA","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.00209205020920502,0.0080082135523614,0.722892552850606,1.66233937698184,1,23,0.99581589958159
"RP11-113K21.6","OV","TEC","WP_NAD_BIOSYNTHESIS_II_FROM_TRYPTOPHAN",0.00231481481481481,0.0300925925925926,0.885334080950683,1.66405979444456,1,8,0.99537037037037
"RP11-114M1.1","OV","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00116414435389988,0.00816582914572864,0.634377942802162,1.76773535686478,0,49,0.9976717112922
"RP11-114M1.1","OV","lincRNA","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00125628140703518,0.00816582914572864,0.726425011732268,1.86608752279315,0,28,0.99748743718593
"RP11-115J16.2","OV","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00102040816326531,0.013265306122449,0.593348184147226,1.53382206104553,0,49,0.997959183673469
"RP11-118K6.3","OV","lincRNA","GOBP_NADH_REGENERATION",0.00127551020408163,0.0142700329308452,0.898640062502711,1.83593668910622,0,11,0.997448979591837
"RP11-118K6.3","OV","lincRNA","GOBP_NADH_METABOLIC_PROCESS",0.0021953896816685,0.0142700329308452,0.790171525645437,1.93611056361145,1,30,0.995609220636663
